#agents, runtime,is solved,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,#low-level re-expanded,#low-level motion solver called,solution cost,root g value,#PBS-called,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,#low-level expand runtime,#low-level motion runtime,solver name,instance name
10,0.00108,1, 3,4,115,435,92,0,396.238,387.25,0,4.7e-05,0,0,0.000372696,0.000278,0,0.00025952,5.1966e-05,BAS,./data/den312d/den312d.map
20,0.013464,1, 18,34,1471,7784,3074,0,1114.26,968.653,0,0.001079,0,0,0.00746046,0.011629,0,0.00320303,0.00216779,BAS,./data/den312d/den312d.map
30,0.257424,1, 44,82,21166,244383,206060,0,1848.76,1437.94,0,0.004553,0,0,0.230922,0.255053,0,0.0457559,0.0835558,BAS,./data/den312d/den312d.map
40,0.294136,1, 43,82,31092,310785,252565,0,2397.88,1909.46,0,0.003699,0,0,0.263112,0.290654,0,0.0599219,0.0923066,BAS,./data/den312d/den312d.map
50,0.92757,1, 63,122,117956,998591,797139,0,3272.57,2384.99,0,0.009762,0,0,0.829504,0.922858,0,0.20319,0.274997,BAS,./data/den312d/den312d.map
60,1.29935,1, 82,159,145100,1356667,1099868,0,3890.03,2830.8,0,0.014554,0,0,1.1469,1.29147,0,0.273876,0.38228,BAS,./data/den312d/den312d.map
70,3.28066,1, 89,173,263705,3313093,2905389,0,4728.92,3268.4,0,0.012817,0,0,3.0619,3.27228,0,0.540018,1.12283,BAS,./data/den312d/den312d.map
80,2.07304,1, 96,187,213235,2187395,1845921,0,5815.34,3786.06,0,0.015106,0,0,1.87178,2.06181,0,0.411604,0.637009,BAS,./data/den312d/den312d.map
90,7.39874,1, 119,229,653651,7727861,6711349,0,6975.46,4291.22,0,0.027126,0,0,6.81184,7.38837,0,1.38882,2.35005,BAS,./data/den312d/den312d.map
100,30.2108,1, 159,303,1796355,29337198,26687850,0,8266.02,4760.06,0,0.049455,0,0,28.6688,30.1935,0,4.5323,10.7367,BAS,./data/den312d/den312d.map
110,35.7567,1, 171,323,2369015,35911243,32481764,0,9376.47,5230.79,0,0.068425,0,0,33.6975,35.7416,0,5.80398,12.2887,BAS,./data/den312d/den312d.map
120,67.6002,1, 196,364,4350893,67266755,61170771,0,11117.1,5885.81,0,0.106313,0,0,63.837,67.5808,0,10.8294,22.9953,BAS,./data/den312d/den312d.map
130,115.426,1, 231,412,6688894,111890449,102996196,0,12388.4,6296,0,0.129163,0,0,110.289,115.393,0,17.1957,40.7592,BAS,./data/den312d/den312d.map
140,301.495,0, 371,550,0,0,261039673,0,-2,6721.15,0,0.292143,0,0,288.828,301.465,0,43.5145,109.287,BAS,./data/den312d/den312d.map
150,303.217,0, 304,495,0,0,255913735,0,-2,7153.96,0,0.25274,0,0,290.184,303.183,0,41.5573,107.558,BAS,./data/den312d/den312d.map
160,44.738,1, 213,413,2249842,37730837,34825638,0,15864.5,7581.84,0,0.081027,0,0,41.8488,44.7106,0,6.49441,14.8533,BAS,./data/den312d/den312d.map
170,301.496,0, 367,570,0,0,248217876,0,-2,8096.1,0,0.601261,0,0,276.501,301.458,0,54.2794,92.4998,BAS,./data/den312d/den312d.map
180,300.373,0, 552,759,0,0,249797749,0,-2,8514.96,0,0.520272,0,0,275.817,300.31,0,51.9465,92.6556,BAS,./data/den312d/den312d.map
190,301.207,0, 281,507,0,0,233403130,0,-2,9027.77,0,0.264144,0,0,283.478,301.167,0,44.971,97.837,BAS,./data/den312d/den312d.map
